2104,58.2793,87.4190,251.4346,0.3
2105,67.0181,100.5271,304.5032,0.3
2106,55.5760,83.3641,194.4188,0.3
2107,60.8478,91.2717,217.8809,0.3
2108,74.3639,111.5459,275.3370,0.3
2109,53.7025,80.5538,306.4740,0.3
2110,55.3250,82.9875,319.0826,0.3
2111,56.7991,85.1986,328.2202,0.3
2112,52.6096,78.9143,262.5068,0.3
2113,54.2900,81.4350,314.1227,0.3
2114,61.2657,91.8986,349.5377,0.3
2115,67.9991,101.9987,377.7573,0.3
2116,76.8336,115.2503,408.9893,0.3
2117,61.5000,87.7500,219.0000,0.4
2118,61.5000,87.7500,219.0000,0.4
2119,46.5000,71.2500,223.5000,0.4
2120,46.5000,71.2500,285.0000,0.4
2121,46.5000,71.2500,223.5000,0.4
2122,209.8883,629.6650,839.5533,0.2
2123,206.8846,620.6537,827.5382,0.2
2124,205.4968,616.4904,821.9872,0.2
2125,205.4968,616.4904,821.9872,0.2
2126,96.2520,288.7559,385.0079,0.2
2127,67.5300,202.5899,270.1199,0.2
2128,70.8604,212.5811,283.4415,0.2
2129,30.2259,84.1277,111.0786,0.2
2130,30.2259,84.1277,111.0786,0.2
2131,30.2259,84.1277,111.0786,0.2
2132,30.2259,84.1277,111.0786,0.2
2133,142.5304,207.4326,291.4237,0.3
2134,47.0548,141.1643,188.2191,0.2
2135,41.3346,124.0038,165.3384,0.2
2136,38.2468,114.7404,152.9872,0.2
2137,39.8138,119.4415,159.2554,0.2
2138,57.5174,150.5475,192.1780,0.2
2139,44.9919,116.5811,152.3758,0.2
2140,60.6254,167.2317,216.2695,0.2
2141,43.3383,120.8501,159.6060,0.2
2142,80.4272,241.2817,321.7090,0.2
2143,53.9078,161.7235,215.6313,0.2
2144,44.0900,132.2700,176.3601,0.2
2145,52.6346,107.0134,134.2029,0.2
2146,46.6797,92.2592,115.0490,0.2
2147,50.8178,97.7782,121.2584,0.2
2148,53.5223,102.1230,126.4233,0.2
2149,49.1140,92.3716,114.0004,0.2
2150,53.0346,100.0393,123.5417,0.2
2151,72.1027,126.9133,154.3186,0.2
2152,79.2821,138.1488,167.5821,0.2
2153,83.9435,147.4167,179.1532,0.2
2154,73.0952,128.9878,156.9341,0.2
2155,61.2465,116.9964,144.8714,0.2
2156,60.7185,115.7874,143.3219,0.2
2157,60.6768,115.7664,143.3112,0.2
2158,60.9825,116.2599,143.8987,0.2
2159,61.6337,117.8308,145.9294,0.2
2160,64.8893,194.6679,259.5572,0.2
2161,54.8684,164.6053,219.4737,0.2
2162,83.8384,251.5151,335.3535,0.2
2163,58.6212,175.8636,234.4848,0.2
2164,68.0663,200.5453,266.7847,0.2
2165,66.5626,192.4283,255.3611,0.3
2166,70.5789,211.7367,282.3156,0.2
2167,80.0923,240.2769,320.3692,0.2
2168,77.9478,233.8434,311.7912,0.2
2169,83.0630,249.1891,332.2521,0.2
2170,81.6798,245.0395,326.7193,0.2
2171,101.8244,301.0827,400.7119,0.2
2172,82.0060,246.0180,328.0240,0.2
2173,41.3701,62.0551,157.1440,0.3
2174,43.9363,65.9044,168.9483,0.3
2175,38.0985,114.2954,152.3938,0.2
2176,30.6836,46.0254,149.1917,0.3
2177,13.8405,41.5214,55.3619,0.2
2178,13.8405,41.5214,55.3619,0.2
2179,73.2713,109.9069,392.1791,0.3
2180,90.2729,270.8187,361.0916,0.2
2181,89.0510,141.6816,356.2040,0.3
2182,103.7568,311.2704,415.0272,0.2
2183,62.2544,93.3816,286.7955,0.3
2184,93.4274,152.9129,373.7096,0.3
2185,42.0820,63.1230,212.8203,0.3
2186,53.6930,80.5396,327.2556,0.3
2187,73.1198,109.6797,453.6675,0.3
2188,46.8706,70.3058,264.6513,0.3
2189,42.0288,63.0432,218.7862,0.3
2190,56.6911,85.0367,249.1056,0.3
2191,66.8163,100.2245,288.1739,0.3
2192,63.2342,94.8513,306.1797,0.3
2193,54.9851,82.4776,308.2560,0.3
2194,78.0596,234.1789,312.2385,0.2
2195,76.9358,230.8074,307.7432,0.2
2196,67.3436,202.0307,269.3743,0.2
2197,67.2639,154.5889,198.2514,0.2
2198,92.7232,139.0848,445.6277,0.3
2199,51.0126,76.5189,189.1597,0.3
2200,49.2973,73.9459,141.1018,0.3
2201,49.3051,73.9576,141.5114,0.3
2202,44.3672,66.5508,128.0350,0.3
2203,55.4778,83.2168,148.1504,0.3
2204,60.1735,90.2603,168.9432,0.3
2205,45.1130,67.6695,141.1841,0.3
2206,33.5640,50.3461,108.7461,0.3
2207,30.9988,46.4982,107.8507,0.3
2208,60.0201,90.0301,166.2222,0.3
2209,62.5666,93.8499,182.2882,0.3
2210,60.7062,91.0592,192.2962,0.3
2211,58.0899,92.6440,203.3314,0.3
2212,57.4945,86.2417,193.4156,0.3
2213,52.9333,79.4000,186.1517,0.3
2214,42.2105,63.3157,129.7419,0.3
2215,50.1208,79.5654,200.4831,0.3
2216,46.7793,140.3380,187.1173,0.2
2217,45.5861,73.5183,182.3443,0.3
2218,47.3579,71.0369,181.7462,0.3
2219,45.6255,68.4382,165.6961,0.3
2220,66.0467,99.0701,187.8479,0.3
2221,65.0002,97.5003,191.8700,0.3
2222,62.4923,93.7384,192.1160,0.3
2223,58.7520,88.1280,189.7964,0.3
2224,58.6093,87.9140,191.4668,0.3
2225,61.3000,91.9499,203.3641,0.3
2226,51.8150,77.7225,177.3107,0.3
2227,49.0801,73.6201,210.1804,0.3
2228,39.4048,59.1072,170.8506,0.3
2229,38.6893,58.0340,176.3001,0.3
2230,33.6610,50.4915,160.2368,0.3
2231,46.9551,70.4327,180.9524,0.3
